RealX,RealY,RoundedX,RoundedY,PredictedX,PredictedY,KalmanX,KalmanY
-1185.7300000000007,3738.5,-1187,3739,-1221.1802,3761.7424,-1186.9713783002412,3740.6782018901713
-1178.2320486652084,3731.409493058458,-1177,3729,-1052.7004,3705.865,-1159.8092110808307,3729.469039741227
-1166.9845651345154,3720.773204430593,-1167,3719,-1123.8972,3757.6965,-1130.6031520309862,3755.6209164032975
-1159.4865142047793,3713.6826007616623,-1157,3714,-1232.5126,3789.776,-1166.3029741728615,3749.0321480057414
-1148.2394808345487,3703.046744756774,-1147,3704,-1249.0254,3788.3723,-1195.4541047397995,3756.489169208158
-1140.741556371006,3695.956274574298,-1142,3694,-1250.4135,3735.5388,-1211.481062001351,3738.5318226104105
-1133.243559033504,3688.865732859356,-1132,3689,-1239.7653,3740.4841,-1215.904562663624,3744.811271086326
-1121.996481150187,3678.2298399222104,-1122,3679,-1198.8346,3788.1804,-1217.5607989634989,3763.4072244676613
-1114.4983968246029,3671.139212782226,-1112,3669,-1054.5035,3734.3599,-1149.288934880149,3763.0445529364733
-1110.7493485573061,3667.593893194078,-1112,3669,-1054.5035,3734.3599,-1097.0675979846362,3764.4813593984823
-1103.2512436260597,3660.5032457078782,-1102,3659,-1214.4072,3695.2114,-1178.2593920479592,3733.903264288636
-1099.5021880474249,3656.9579188722482,-1097,3654,-1210.4089,3682.5615,-1215.0091582153407,3718.730975968583
-1095.7531309390429,3653.4125905105907,-1097,3654,-1210.4089,3682.5615,-1232.6588007969156,3701.2802497727794
-1088.2550132999575,3646.321930361881,-1087,3644,-1148.1271,3701.5825,-1201.8522537497354,3707.6051329205884
-1077.0078312753383,3635.685934560547,-1077,3634,-1155.8983,3672.276,-1183.8017168945896,3695.612208023473
-1077.0076515142998,3635.6858028433053,-1077,3634,-1155.8983,3672.276,-1175.575153739473,3691.508456771324
-1077.006515089993,3635.6857732290664,-1077,3634,-1155.8983,3672.276,-1170.907109607933,3687.9849400708677
-1077.005751575312,3635.685747395866,-1077,3634,-1155.8983,3672.276,-1167.7710184629473,3685.1675091450197
-1077.005302160342,3635.685724678205,-1077,3634,-1155.8983,3672.276,-1165.4834446590642,3682.9131703998614
-1077.0051170939755,3635.6857046107234,-1077,3634,-1155.8983,3672.276,-1163.7337188237673,3681.091642674245
-1077.005154767583,3635.685686866062,-1077,3634,-1155.8983,3672.276,-1162.1818202325887,3678.885874938653
-1074.7445863770542,3630.9803578134997,-1072,3629,-1033.1632,3744.902,-1131.4985598897538,3701.9447243397885
-1073.1182281811798,3627.613849905515,-1072,3629,-1033.1632,3744.902,-1097.898743442097,3739.1154018141474
-1072.6969974024732,3627.2190884619527,-1072,3624,-1066.0302,3781.0632,-1113.263850272994,3765.561862438067
-1072.3275719168735,3626.8718290413894,-1072,3624,-1066.0302,3781.0632,-1114.3246566590906,3744.6285478733016
-1070.5879961404064,3625.2408154447035,-1072,3624,-1066.0302,3781.0632,-1081.8717250402563,3746.444414397316
-1068.9746535453728,3623.7483548866353,-1067,3624,-1060.0988,3784.163,-1058.110496641749,3770.1913647713263
-1068.685816319054,3618.9899179923204,-1067,3619,-1060.5576,3745.2947,-1059.8422821577064,3765.074596197649
-1068.7340684563674,3618.9593025057716,-1067,3619,-1060.5576,3745.2947,-1060.5576143415924,3761.3447339639633
-1068.7760461083687,3618.940421284193,-1067,3619,-1060.5576,3745.2947,-1060.8539592472932,3758.470269288691
-1068.811101900658,3618.9301924470305,-1067,3619,-1060.5576,3745.2947,-1060.9612778423643,3756.186661716736
-1068.8392254845194,3618.926173217432,-1067,3619,-1060.5576,3745.2947,-1060.980415416546,3754.3391421775095
-1068.8608170041116,3618.926413067136,-1067,3619,-1060.5576,3745.2947,-1060.9590898990784,3752.8271171681217
-1068.8765059116315,3618.929395073484,-1067,3619,-1060.5576,3745.2947,-1060.9208235814526,3751.5802856796827
-1068.8870253647656,3618.933971855976,-1067,3619,-1060.5576,3745.2947,-1060.8773617321747,3750.5469185005286
-1068.8947542554224,3618.939316533483,-1067,3619,-1060.5576,3745.2947,-1072.5981798400148,3735.4130229577236
-1069.3362211627873,3614.1852673367057,-1067,3614,-1192.9507,3676.134,-1093.9633919981445,3687.8337989819706
-1069.6890158997624,3612.8060613973225,-1067,3614,-1192.9507,3676.134,-1091.5542191667703,3705.2054513365056
-1069.6891333183535,3612.805945732964,-1067,3614,-1192.9507,3676.134,-1114.3095103802646,3714.4528490087114
-1069.6892228813226,3612.8058395134276,-1067,3614,-1192.9507,3676.134,-1144.0006445569657,3706.0707129382845
-1069.689313455294,3612.8057221817444,-1067,3614,-1192.9507,3676.134,-1153.419791684942,3679.25244664428
-1069.9503001678547,3612.5915670912436,-1067,3614,-1192.9507,3676.134,-1181.5907090319365,3668.3588013676717
-1070.6699792627558,3602.6785929616103,-1072,3604,-1175.7611,3642.027,-1171.2861038971662,3630.6594805874115
-1071.494148317739,3592.4271253393745,-1072,3589,-1203.4249,3649.1067,-1167.561379830956,3634.313936346301
-1072.3291135643801,3582.1595612315336,-1072,3579,-1229.1523,3736.3748,-1199.5128336812552,3697.2564898191554
-1073.5876999564616,3566.736685405465,-1072,3564,-1094.1356,3754.0618,-1139.8965612915715,3701.9640342030493
-1074.426321702404,3556.4484071038587,-1072,3554,-1128.8427,3710.906,-1161.9766693809336,3705.1345055972483
