RealX,RealY,RoundedX,RoundedY,PredictedX,PredictedY,KalmanX,KalmanY
-1358.0832793724223,3943.766878223523,-1357,3944,-1368.594,3930.744,-1362.2724280216007,3944.9085099178583
-1343.0845651345155,3929.583204430593,-1342,3929,-1361.656,3870.5408,-1366.096701943515,3880.6477121166845
-1328.088403286107,3915.401940783952,-1327,3914,-1367.2809,3884.1255,-1362.8242004310737,3891.1652661798294
-1313.092564898214,3901.2210107787205,-1312,3899,-1362.016,3930.4602,-1355.4924238213387,3912.802189041826
-1298.0964811501863,3887.0398399222095,-1297,3884,-1281.4714,3908.709,-1286.3241685946923,3907.7457758464257
-1283.100297290018,3872.8585706392487,-1282,3874,-1269.3696,3894.3926,-1269.2300155157845,3888.3948761592274
-1268.1040726081706,3858.677260926066,-1267,3859,-1272.9453,3885.408,-1272.3291620983741,3890.9435347511335
-1253.1078312753368,3844.495934560545,-1252,3844,-1240.1569,3854.4526,-1245.838709859037,3856.2136188530017
-1238.1115830796477,3830.314601399753,-1237,3829,-1222.1226,3921.523,-1228.614440858307,3919.22706974444
-1223.11533197478,3816.1332655561127,-1222,3814,-1205.5342,3869.181,-1200.383471047269,3888.6458460365125
-1208.119079613669,3801.951928684228,-1207,3799,-1151.4481,3847.1892,-1162.2550619079557,3853.227405192839
-1193.1228267648553,3787.7705913641275,-1192,3789,-1153.7097,3851.9387,-1163.9972982821776,3848.9716946537706
-1178.1265738087193,3773.589253762737,-1177,3774,-1156.4867,3811.4165,-1154.7933962617187,3828.6746903660674
-1163.1303208785969,3759.407915971921,-1162,3759,-1171.0514,3796.6697,-1173.3544222070807,3807.3021330407096
-1148.134067939623,3745.2265781240635,-1147,3744,-1202.4526,3720.5325,-1180.000992072098,3752.9426328592504
-1133.1378149067752,3731.0452403482814,-1132,3729,-1131.5472,3741.8635,-1132.7163364919409,3752.2605513114563
-1118.1415617613613,3716.8639026804167,-1117,3714,-1105.171,3702.2234,-1098.4708285049383,3718.324959113311
-1103.145308583259,3702.682565042566,-1102,3704,-1113.7562,3702.748,-1103.156623817866,3704.6978671883876
-1088.1490554797656,3688.5012273239563,-1087,3689,-1118.0648,3704.2427,-1113.9178789122343,3704.7649998803568
-1073.1528024845622,3674.319889490069,-1072,3674,-1079.3479,3634.9949,-1091.2354313409346,3670.761007995026
-1058.1565495262055,3660.1385516169044,-1057,3659,-1068.2145,3611.79,-1066.738593603683,3640.8059185661173
-1043.1602964974056,3645.9572138181043,-1042,3644,-1064.8456,3579.5557,-1075.0626432482738,3604.5467401981914
-1028.1640433586165,3631.7758761355626,-1027,3629,-1012.92444,3532.7197,-1012.8318275561538,3546.1802724954787
-1013.1677901762428,3617.5945384990855,-1012,3619,-992.36554,3541.7524,-991.2914768953787,3556.1782556975973
-998.171537058633,3603.413200794117,-997,3604,-997.6048,3548.194,-992.8985224596602,3547.6224511007836
-983.175284051649,3589.2318629721653,-982,3589,-975.53723,3566.279,-979.1127752648886,3556.0911281007643
-968.1790310944383,3575.050525097573,-967,3574,-982.5274,3550.049,-981.789856973488,3549.375671822505
-953.1827780781234,3560.8691872854806,-952,3559,-962.8405,3540.3328,-965.1254940386326,3545.6572724007465
-938.1865249507459,3546.687849590832,-937,3544,-961.8066,3508.5002,-962.6973064053428,3528.875256531833
-923.1902717673836,3532.5065119553874,-922,3534,-970.9397,3476.3608,-965.4333294244412,3482.1924848555263
-908.1940186370321,3518.3251742638868,-907,3519,-887.5903,3473.9333,-921.1611493473235,3466.6787878069304
-893.1977656175368,3504.1438364551627,-892,3504,-893.2712,3460.0232,-906.2010637361568,3460.7637414405526
-878.2015126598099,3489.9624985811133,-877,3489,-884.98346,3452.3884,-893.3045800658933,3456.375759346812
-863.2052596551781,3475.781160756665,-862,3474,-862.5695,3439.2937,-868.7958516096368,3439.1845560429906
-848.2090065401303,3461.599823048979,-847,3459,-810.214,3465.4114,-820.3023643139178,3461.541457881593
-833.2127533575583,3447.418485412702,-832,3444,-872.4604,3436.954,-869.2839668575485,3432.8532359097267
-818.2165002154017,3433.2371477336824,-817,3434,-849.40875,3432.285,-856.1938906301009,3436.996039338439
-803.2202471825908,3419.055809939031,-802,3419,-812.96674,3387.907,-819.0085388238408,3394.7361648015067
-788.2239942225885,3404.8744720673917,-787,3404,-787.0784,3401.897,-805.8786853935018,3393.710379238785
-773.2277412286138,3390.6931342316775,-772,3389,-770.47003,3395.6086,-777.6452112021651,3391.3527400938247
-758.2314881265872,3376.5117965102227,-757,3374,-771.9046,3402.6824,-773.6246795578662,3398.803772117427
-743.2352349465609,3362.330458871249,-742,3359,-718.3015,3260.6313,-762.3281644675111,3311.307655147304
-728.23898179372,3348.149121203531,-727,3349,-694.61523,3302.166,-712.0333126907096,3317.294444239223
-713.2427287470031,3333.96778342359,-712,3334,-739.6457,3301.2383,-735.345654347779,3306.9290797288477
-698.2464757829842,3319.786445556194,-697,3319,-685.70795,3270.1492,-690.090557291365,3287.3966135960127
-683.250222798461,3305.605107710483,-682,3304,-642.2812,3260.7935,-662.5006434168589,3277.645506365574
-668.2539697099513,3291.4237699747396,-667,3289,-661.07764,3296.4917,-659.7291627207128,3294.807859201802
-653.2577165341688,3277.2424323312794,-652,3274,-671.8692,3230.9639,-658.6708360245241,3250.8813134708394
-638.2614633719278,3263.061094673501,-637,3264,-655.8258,3236.6665,-655.23484249613,3243.256726745959
-623.2652103109262,3248.879756908662,-622,3249,-625.9624,3222.373,-642.3083881768761,3226.9009428919308
-608.2689573412181,3234.6984190472863,-607,3234,-623.09406,3273.1572,-630.7132418363968,3251.1236911883193
-593.2727043647947,3220.5170811930143,-592,3219,-581.5739,3245.2546,-588.7890138409842,3250.7161289932287
-578.2764512900649,3206.3357434426953,-577,3204,-563.94006,3207.5913,-558.6900625259354,3214.263632407647
-563.2801981201693,3192.154405793006,-562,3189,-560.24976,3202.768,-555.4367462524616,3201.2830186151095
-548.2839449499465,3177.9730681436627,-547,3179,-486.00726,3202.3,-494.9882869370747,3211.842988338534
-533.2876918745034,3163.791730394099,-532,3164,-527.3412,3198.43,-519.581749061223,3207.8924746621346
