RealX,RealY,RoundedX,RoundedY,PredictedX,PredictedY,KalmanX,KalmanY
-1358.0832793724223,3943.766878223523,-1357,3944,-1222.556,3663.78,-1343.039788464251,3921.355242216656
-1350.5823896185943,3936.6735919318285,-1352,3934,-1289.1556,3656.6628,-1305.6826970491384,3892.2921113231537
-1339.3355485478223,3926.037910952189,-1337,3924,-1118.6483,3731.4956,-1275.2571736273765,3828.660393074346
-1331.837465750175,3918.9472774158958,-1332,3919,-1116.9739,3791.1536,-1236.3664059333723,3838.026093167023
-1324.339480834547,3911.8567447567757,-1322,3909,-1103.5479,3813.695,-1185.05476645938,3830.426049650086
-1320.5905298499647,3908.3115207082856,-1322,3909,-1103.5479,3813.695,-1181.6338901375716,3826.8200344515685
-1313.092564898214,3901.2210107787205,-1312,3899,-1199.6708,3739.7427,-1186.3661458298852,3797.776700159711
-1305.594541659564,3894.130443644924,-1307,3894,-1205.0225,3719.369,-1208.4562002711307,3779.6339822883815
-1294.3474413370006,3883.494528665873,-1292,3884,-1261.8107,3766.3115,-1220.6831314774315,3775.578741354169
-1286.8493485573035,3876.403893194079,-1287,3874,-1276.0004,3743.6758,-1235.7070406049834,3767.369092471845
-1275.6021880474245,3865.7679188722504,-1277,3864,-1208.7662,3804.8499,-1233.2457674409295,3780.435139146931
-1268.1040726081706,3858.677260926066,-1267,3859,-1171.6265,3763.732,-1208.106441210045,3760.7623621698845
-1260.6059532098493,3851.5865990133525,-1262,3849,-1168.4067,3658.6782,-1172.067114014719,3724.686194327222
-1249.358769653782,3840.950601684206,-1247,3839,-1219.0643,3803.2964,-1181.614278786829,3758.720773488377
-1241.8606454995677,3833.8599350445083,-1242,3834,-1108.2985,3643.514,-1160.2545831403113,3704.5469606696497
-1234.3625204879274,3826.7692675982657,-1232,3824,-1164.203,3674.273,-1179.077801688187,3688.4912233384102
-1230.6134577566309,3823.223933673702,-1232,3824,-1164.203,3674.273,-1175.4552275058613,3685.1174246512746
-1230.6132825016255,3823.223795879794,-1232,3824,-1164.203,3674.273,-1173.0349002195846,3682.8163424804056
-1230.6121499455774,3823.223761729941,-1232,3824,-1164.203,3674.273,-1171.2903658492235,3681.1425395030533
-1230.6108905373658,3823.223732586874,-1232,3824,-1164.203,3674.273,-1169.971146159185,3679.870537799857
-1230.6094797120172,3823.2237075257262,-1232,3824,-1164.203,3674.273,-1168.9412422154667,3678.874554262858
-1230.6079038473424,3823.2236858669944,-1232,3824,-1164.203,3674.273,-1168.1195861400417,3678.078467125957
-1230.6061595266583,3823.2236671072415,-1232,3824,-1164.203,3674.273,-1167.454211542964,3677.4330028083596
-1230.604251835944,3823.223650856287,-1232,3824,-1164.203,3674.273,-1169.947124153023,3669.0110368727287
-1228.6337743703752,3818.386585586658,-1227,3819,-1219.9292,3704.606,-1177.8410492245623,3675.643403089645
-1228.6369167967619,3818.4017387782624,-1227,3819,-1219.9292,3704.606,-1184.5910443343776,3680.7445213213036
-1228.636299284422,3818.414849541832,-1227,3819,-1219.9292,3704.606,-1200.553286878801,3691.121646571098
-1227.53241158461,3814.381691857341,-1227,3814,-1160.0334,3745.0784,-1192.0453611946605,3700.014661537495
-1227.5290550898833,3814.427348935572,-1227,3814,-1160.0334,3745.0784,-1185.8940769256317,3707.4563111377583
-1227.5199770630268,3814.4620847364117,-1227,3814,-1160.0334,3745.0784,-1181.1951771233848,3713.649029725011
-1227.5078953507134,3814.487787760835,-1227,3814,-1160.0334,3745.0784,-1177.4883931976735,3718.802334663755
-1227.4938363141414,3814.5062480937936,-1227,3814,-1160.0334,3745.0784,-1174.5050791184597,3723.0961707780966
-1227.4789879877058,3814.519026461185,-1227,3814,-1160.0334,3745.0784,-1172.0726546456558,3726.678854213882
-1227.4656843418038,3814.5274483363132,-1227,3814,-1160.0334,3745.0784,-1170.0721938134204,3729.6716950704927
-1227.4634100208298,3814.532613620054,-1227,3814,-1160.0334,3745.0784,-1168.4173446283442,3732.174098438325
-1227.463172839816,3814.535413029764,-1227,3814,-1160.0334,3745.0784,-1167.0429102691635,3734.267866261344
-1227.4647883065152,3814.5365524087442,-1227,3814,-1160.0334,3745.0784,-1165.8982192050803,3736.0206039008667
-1227.46804443737,3814.536578268488,-1227,3814,-1160.0334,3745.0784,-1164.9430413845823,3737.488386579483
