RealX,RealY,RoundedX,RoundedY,PredictedX,PredictedY,KalmanX,KalmanY
-1204.3700164273953,3798.4065943861133,-1202,3799,-1181.3926,3617.1826,-1149.6031484030498,3668.980509348401
-1196.871889997213,3791.315925724018,-1197,3789,-1196.9468,3712.4958,-1150.484942463964,3669.573759074687
-1185.6247002868693,3780.679922593426,-1187,3779,-1118.6825,3819.013,-1136.0908356812727,3684.4038974680575
-1178.1265738087193,3773.589253762737,-1177,3774,-1132.6537,3774.366,-1129.301217614897,3692.4129592513978
-1170.628447339825,3766.4985848837227,-1172,3764,-1257.6346,3757.0115,-1142.6296663380253,3696.303228581428
-1159.3812576481982,3755.8625815094524,-1157,3754,-1228.3109,3773.258,-1146.9880961225645,3699.716063130888
-1151.883131180263,3748.77191258332,-1152,3749,-1217.4205,3765.6052,-1151.7211205743065,3704.0457183027534
-1144.3850046927303,3741.681243669822,-1142,3739,-1086.3357,3775.469,-1135.4220153094725,3709.024620151066
-1140.635941438602,3738.135909221953,-1142,3739,-1086.3357,3775.469,-1125.2622517153843,3715.44999878821
-1133.1378149067752,3731.0452403482814,-1132,3729,-1118.0249,3703.6526,-1117.8725836768658,3707.7222296771843
-1129.3887516292966,3727.499905922615,-1127,3724,-1007.15216,3775.6653,-1099.7441563407076,3713.8289195949046
-1125.639688345029,3723.9545715036047,-1127,3724,-1007.15216,3775.6653,-1084.6278758313017,3718.6941876105125
-1114.3924984653233,3713.318568272832,-1112,3714,-1210.8473,3699.6357,-1093.0455771311508,3706.91580408914
-1106.894371874393,3706.2278994558555,-1107,3704,-1230.2012,3710.2615,-1106.3469580452213,3701.3604977100476
-1095.647182017456,3695.591896198266,-1097,3694,-1242.0648,3772.2327,-1117.7055958680287,3703.2678258620695
-1088.1490554797656,3688.5012273239563,-1087,3689,-1212.8468,3751.218,-1125.7910834677996,3704.545236142844
-1080.6509289710202,3681.4105584188533,-1082,3679,-1171.3142,3760.9321,-1126.2987648011804,3707.0124779259418
-1069.4037392459488,3670.774555020767,-1067,3669,-1195.541,3712.85,-1127.8398296695152,3699.0512476781646
-1061.9056127686526,3663.68388608219,-1062,3664,-1182.7257,3682.087,-1130.040062137922,3690.4877649200225
-1054.4074862789732,3656.593217156672,-1052,3654,-1212.6803,3718.8972,-1136.319844733652,3688.8549541489488
-1050.658423025636,3653.0478827028887,-1052,3654,-1212.6803,3718.8972,-1143.9281695401799,3690.088781992204
-1043.1602964974056,3645.9572138181043,-1042,3644,-1249.3553,3612.9858,-1152.5956546830926,3673.0694375765083
