RealX,RealY,RoundedX,RoundedY,PredictedX,PredictedY,KalmanX,KalmanY
-1068.7760461083687,3618.940421284193,-1067,3619,-1078.5356,3652.2625,-1080.6075981957417,3648.729534516417
-1068.811101900658,3618.9301924470305,-1067,3619,-1078.5356,3652.2625,-1080.0705359078388,3649.6812942098213
-1068.8392254845194,3618.926173217432,-1067,3619,-1078.5356,3652.2625,-1079.6987527005413,3650.322550604417
-1068.8608170041116,3618.926413067136,-1067,3619,-1078.5356,3652.2625,-1079.428274950121,3650.781022312807
-1068.8765059116315,3618.929395073484,-1067,3619,-1078.5356,3652.2625,-1079.2257566252579,3651.1205515516854
-1068.8870253647656,3618.933971855976,-1067,3619,-1078.5356,3652.2625,-1079.0715166388825,3651.3773775338973
-1068.8947542554224,3618.939316533483,-1067,3619,-1078.5356,3652.2625,-1080.1178819981228,3651.0298525832022
-1069.3362211627873,3614.1852673367057,-1067,3614,-1070.5797,3631.2812,-1077.9148300756492,3647.771401716483
-1069.6890158997624,3612.8060613973225,-1067,3614,-1070.5797,3631.2812,-1072.8100739344595,3642.4368388836383
-1069.6891333183535,3612.805945732964,-1067,3614,-1070.5797,3631.2812,-1073.1258177275752,3641.959098922962
-1069.6892228813226,3612.8058395134276,-1067,3614,-1070.5797,3631.2812,-1073.7894349099975,3638.266508390948
-1069.689313455294,3612.8057221817444,-1067,3614,-1070.5797,3631.2812,-1072.3112654920994,3636.5211992207637
-1069.9503001678547,3612.5915670912436,-1067,3614,-1070.5797,3631.2812,-1071.7957059003488,3633.8861844885796
-1070.264663735035,3607.7990575804565,-1072,3609,-1065.5549,3595.4502,-1075.0168419651923,3621.061820555324
-1071.494148317739,3592.4271253393745,-1072,3589,-1050.5283,3474.0754,-1037.0358624333621,3565.120827182256
-1072.748392278437,3577.020701160297,-1072,3574,-1033.6715,3456.6199,-1064.1470032546486,3521.7488678784043
-1074.0071527750054,3561.5928237497424,-1072,3559,-1060.841,3595.7783,-1056.5602476580602,3547.873777854495
-1075.2639066592687,3546.1592708382536,-1077,3544,-1075.0282,3555.7659,-1063.6212324801454,3554.477078354619
-1076.519374145648,3530.7272747328466,-1077,3529,-1064.9795,3581.1287,-1063.3120621666294,3566.7564153542157
